publishedAt	authorDisplayName	textDisplay	likeCount
2024-10-18T16:21:38Z	@Apro_sardin	Minta tolong tangkap bandar judi online..situs sritoto itu yang parah..kalau bisa yang promosi akun sritoto..ditangkap segere	0
2024-10-18T12:33:06Z	@user-arshasauqi	bukan 90%,,,,tapi 102% , jadi rugi	0
2024-10-16T19:28:21Z	@andreyasmine9569	Mending jangan mainlah soalnya saya Uda awal menang ujungnya kalah	0
2024-10-15T11:28:25Z	@SigitSaimad	Betul sekali abangku	0
2024-10-13T16:42:49Z	@wardahamsir442	ancur saya kalah 80 jt sudah total utang 25 jt	0
2024-10-13T04:15:52Z	@KennethBalabad	👍👍👍	0
2024-10-12T16:45:03Z	@CintamatiCintamati777	DWI TOGEL boleh kan boss ngga Rungkat kan bossku	0
2024-10-12T16:19:34Z	@yeremiadwigamers	Pantas pas saya cari &quot;Livestreaming Beryl yang <b>**</b> ****), itu malah munculnya ini. Emang gila sih ini judi	0
2024-10-12T14:58:33Z	@arsakavlog593	😂😂😂😂	0
2024-10-12T13:09:35Z	@alfisahrin4070	Masa nutup situsnya aja gak bisa	0
2024-10-12T13:09:03Z	@alfisahrin4070	Napa negara ini gak tutup aja situsnya	0
2024-10-11T18:25:48Z	@ShanumAretha-c6z	Tangkap aja bandar nya kalau gitu di hukum mati aja biar jera jadi bandar judi	0
2024-10-11T17:52:02Z	@rahmathidayat-xb5os	Klo togel gimana	0
2024-10-10T13:01:59Z	@apriwandiiwan6351	Saya bikin pembukuan judi slot dalam 1 minggu dengan modal 200.000 awal nya menag dikit lama lama tahap demi tahap sering kalah nya samapai uang modal 200.000 tadi habis total	1
2024-10-10T01:15:07Z	@Shivafarm06	Hahaha faktaa, kyk gua dl main kasino awal2 dikasih menang. Endingnya losssse. Tobattt	0
2024-10-06T10:38:11Z	@SuryadiYadi-u4i	Enggak aku kalah terus aku stop	0
2024-10-05T14:51:27Z	@GopurMuhamad-y2r	Kl deposit sya g mau gmn tuh	0
2024-10-05T06:50:15Z	@imranz7108	Seperti situs gacor889,	0
2024-10-04T20:29:53Z	@ardigoya	Merekalah penjajah mental	0
2024-10-03T10:44:52Z	@KasirSir-cd8vu	Bos punya saya langsung d blok bos mau wd	0
2024-10-15T15:09:35Z	@rianforest9663	Hati2 bos.banyak bandar abal2 sekarang ni.	0
2024-10-03T05:35:52Z	@AgusSetiawan-m5r	Main judi onlen ini jujur diri pribadi buat menghilangkan jenuh tpi harus memiliki pedoman klh anggap hiburan menang yaaa rejeki	0
2024-10-02T18:40:57Z	@iskafardoba	situs judi china ktistrn bajingan	0
2024-10-02T17:44:20Z	@NotoSuryo-o1k	Kalau bisa bos yang buat iklan judi olne di takap karena sampah masarakat kalau tidak ada iklan pasti nggak redah	0
2024-10-02T16:58:28Z	@erysadewadewa7405	Idn situs lokal poker 88 dewa poker situs lokal situs sampah bd operasi tempat di Indonesia bahkan sudah banyak di YouTube parah ADM nya kmna aparat	0
2024-10-02T09:06:01Z	@AndySkbm-gw7wt	Salam bg kalau main di PG 2 berapa kita pasang kalau mau dapat sketer hitam bg🙏🙏🙏	0
2024-10-02T02:47:55Z	@Userkkog	Kominfo kaga ada cara ngeblok judi online kah 🗣️ 🔥	0
2024-10-01T17:13:11Z	@MateusCardoso-cs9em	Besok angka Bocoran berapa	0
2024-10-01T09:53:08Z	@katakatamutiara7662	Bener banget,ni bapak ini.	0
2024-10-01T04:35:48Z	@Safii72	Saya sudah bertahun tidak menang berhenti saudara.	0
2024-09-30T08:35:08Z	@HambaAllah-l8w	Tepat bos<br>Hancurkan judol	0
2024-09-30T03:11:13Z	@JoymelehoyJoymelehoy	Link togel apa yang bagus WD berapaun di bayar bosqu	0
2024-09-29T16:58:23Z	@williskw2955	Saya pernah iseng main slot selama 1 bulan kalah terus akhirnya berhenti total😂  <br>males main .total kekalahan 18jt dalam 1 bulan	0
2024-09-28T14:59:26Z	@asiajavaadventure	harusmya perintah tegas kan dimedsos dbanyak promo judol bersliweran tp kenapa  slalu ada mngkn krna klo judol di berantas maka gaji 14 gak akan ada	0
2024-09-28T06:14:42Z	@CutcandraLena	Eeemah mah mah mah	0
2024-09-28T06:14:20Z	@CutcandraLena	Aku pemain besar judi di indonesia	0
2024-09-27T15:03:37Z	@Secretyoutube-q2p	Yg jelas judi online gk pernah kalah nafsu aja kita kalau udah menang dikit stop dulu aja dulu	0
2024-09-26T17:44:30Z	@abdianzaputra907	Sobat jangan main di situs hokqbet88 karna bandar nya tidak bermodal,situs Abal&quot; an itu,saya mau WD di blokir nya akun saya,nampak kali bandar nya tidak bermodal,bandar tidak seportif,saya korban nya,situs Abal&quot; itu tidak bermodal bandar nya	0
2024-09-26T15:57:57Z	@FebriRizki-c4y	99%-1%	0
2024-09-25T22:43:10Z	@AiraRamsyazian	Saya main di 777slot.saya saya depokan uang saya 180 ribu ..saya Menag 10juta lebih .tapi ketika mau saya tarik tidak bisa ..sampai sekarang aplikasinya juga gak bisa di buka..jadi menurut saya gak ada yang Menag dalam berjudi	0
2024-09-23T20:03:31Z	@Berkah-z2m	Alah situs PENIPUAN BUKTINY SAJA DANA SY TIDAK MAU DI KEMBALIKAN MALAH DI TIPU	0
2024-09-23T17:45:37Z	@EA-xv7om	Menurut gw seting rungkad dari Provider 90%, dari situs 0 - 10%.. Ketika provider memberikan yg 10% disitu situs memaninkan triknya	0
2024-09-23T16:01:19Z	@IinIfah-b2l	Dobol penipu pendusta,semua judi online mengiiming iming kemenangan,jangan percaya	0
2024-09-22T02:58:46Z	@khairiladamrivandi	Temen modal 5jt dapet 45jt. Ketagihan skrng rungkad semua banda dijual + anak istri gakeurus. Sekarang jadi gila	0
2024-09-21T14:42:10Z	@apridoadventure	Hari ini dapat 800 ribu modal 350 coba main lagi rungkad, sisah kemenangan 200 ribu lgi😂	0
2024-09-21T12:52:23Z	@nurmaulid4998	Omongan nya bener bngt soalnya Gua mantan korban judi online	0
2024-09-20T16:52:34Z	@sayidagilmunawar9981	Siapa tau kita bagian dari 10% itu.	0
2024-09-19T23:42:49Z	@IswadiIswadi-b9i	Bukan 10 persen kemenangan kalou dari 100 persen kemenangan paling 1 persen yang menang	0
2024-09-19T20:27:03Z	@channelini4385	Seandainya gua punya ilmu IT..bakal gua hack situs situs judol dan gua acak acak algoritma nya biar banjir pecahan dan kalian nya..biar bikin bangkrut bandar nya	0
2024-09-18T20:15:33Z	@Omped_visua	Yok bisa yok stop berhenti untuk selamanya 🙂	0
2024-09-18T13:38:47Z	@RESA751	melekpek mulukpuk	0
2024-09-18T13:38:22Z	@RESA751	slot mantapp	0
2024-09-16T13:46:34Z	@ZulyaniZulyani-i6x	Betul sekali Bang,masuk akal,maka nya sy nga hobi	0
2024-09-16T05:44:28Z	@RudiSantoso-i5e	Alah adminya g prnah aktif. Link bodong	0
2024-09-15T07:03:53Z	@HeriHerinimus	Saya punya deposit blm masuk	0
2024-09-15T04:21:31Z	@motivasipemula	Gambling kok dianut.	0
2024-09-14T16:12:23Z	@Untitled-mb4qq	temen saya ketagihan , sampe sampe uang bukan punya dia di pake , gak tau gimana nyadarinnya ,mungkin harus kehilangan hal berharga dulu baru bisa sadar .	0
2024-09-16T23:31:01Z	@JohnSamiri	bro temenku ampe jual rumah, kasian banget sama istri anaknya	0
2024-09-11T11:33:15Z	@richiesubagja_Viral	Sangat bermanfaat	0
2024-09-09T10:55:54Z	@ErnaWati-h6p	Coba di urus tuh ke menangan wa 90 jta jangan di blk akun wa	0
2024-09-14T04:59:28Z	@anggamaulana1323	Serius bro dapt 90 jt	0
2024-09-09T10:53:02Z	@ErnaWati-h6p	Gimana mau menang syh menang aja 90 jta akun syh malh di blokir tailah	0
2024-09-07T17:05:39Z	@JufriantoSimamora	S&#39;moga cepat di tutup judi online ini.karnah merusak rumahtangga masyarakat.dan merusak pikiran orang	0
2024-09-07T09:30:43Z	@juniantonugroho3699	Belum pernah WD sekali nya Mau wd akun di blokir	0
2024-09-07T08:00:37Z	@IndraWahyudi-b3d	Semuanya udh ada di lagunya Roma irama	0
2024-09-06T12:07:30Z	@DIMASOFFICALCHANEL	Paling nggak enak ketika punya tmn yg doyan judi slot eh mlh minta modal ke kita dong otomatis ya ku diemin aja dari pda duit gua melar	0
2024-09-05T21:47:05Z	@tuajayamandiri	Pemerintah juga gak sanggup nutup judol😅😅😅😅😅	0
2024-09-04T18:09:48Z	@evendylodwikjavia	Caranya kerja baru dapat uang kocak	0
2024-09-04T16:25:15Z	@usmanrizky7837	Gmn kalau togel,bandar gak bisa setting per individu soalnya kluaran togel seluruh,beda sama slot atau rolet	0
2024-09-04T16:01:33Z	@Meow_Meow343	Judi ya sama aja kalian transfer ke bandar😂😂 yg ngatur maun juga bandar	0
2024-09-04T12:17:48Z	@Chester_Lee	Pragmatic777 penipu gw WD kagak dibayar	0
2024-09-03T10:54:35Z	@DamarPambudi-m3k	Judi online duit nya lari ke luar negeri... Bikin rupiah keok...	0
2024-09-03T09:13:57Z	@JayatulosNuntorongan	Uang saya sampai sekarang gak bisa di wd disitus lapan8 diblokir ada 127 juta	0
2024-09-02T23:09:08Z	@AymanMan-ix7fv	Saran sesama pemain cari yg pasti pasti aja bang lgsg search di google tanpa sales-sales<br>𝐆𝐔𝐃𝐀𝐍𝐆 𝐒𝐂𝐀𝐓𝐓𝐄𝐑 𝐀𝐒𝐈𝐀<br>Terbukti ada fitur unlock scatter hitam nya disana	0
2024-09-02T10:24:34Z	@SCell777	Berarti ini orang punya saham juga di slot dia tau semua nya	0
2024-09-01T06:41:28Z	@ismann4351	Judi onlone merusak rumah tangga ku	1
2024-09-01T02:06:10Z	@rizky2464	Setuju,tapi entah kenapa gw merasa hoki setelah berhenti di saat kemenangan besar hihii	0
2024-08-31T12:11:21Z	@gueaja817	JUDI :<br><br>Ayat 219 al-Baqarah dan 91 dan 92 al-Maidah.<br><br>Mengharamkan judi dengan tegas.	0
2024-08-31T02:32:00Z	@Saputra-malms305ff	Ow iya iya riel, ketahin	0
2024-08-30T11:16:11Z	@cantiklacita9605	Yg maen judol 100% blooon	0
2024-08-30T00:32:17Z	@AsrulPwg-t9f	Akun ini pembohong.... Tdk bisa tarik	0
2024-08-29T19:48:56Z	@rajagading8528	Bener... Apalagi spaceman... Slot dll klo ada yang menang itu ayamnya / orang marketingnya... Hati hati di youtube bilangnya menang itu ayamnya untuk pancingan 😂😂😂😂	0
2024-08-29T11:42:20Z	@Raffi1112	😭😭😭😭😭<br>Saya kalah judol 0x &amp; menang juga nol juga,,,, krj kata bg H. Roma Irama<br>✓ Judi dpt membuat kamu menjadi gila<br>✓ Judi dpt membuat kamu menjadi miskin<br>🎤🎷💃💃💃😂😂😂	0
2024-08-29T11:14:52Z	@lexixm	UNTUK GENERASI MUDA TERUTAMA.. jangan percaya sama sama judol.. Anda tidak akan pernah menang TERUST ME... Please HARAGI waktu Anda to do something yg lebih bermakna bagi masa depan ANDA dan KELUARGA TERCINTA serta NUSA DAN BANGSA.. JANGAN JADI JONGOS JUDOL.. WAKTU ANDA LEBIH BERHARGA dari JUDOL.. Bijak memanfaatkan waktu Anda untuk belajar dan belajar	0
2024-08-29T08:23:11Z	@dsaja229	judol &amp; pinjol di design utk melemahkan indonesia, pertama dihajar covids, ekonomi pada tumbang, trus dibuat kebijakan2 yg ga berpihak pd ekonomi dalam negeri, industri2 pada tumbang diserang produk luar terutama china, terpaksa phk massal, yg kena phk cari cara bertahan hidup, dimuncukanlah pinjol &amp; judol, makin terpuruklah indonesia.	0
2024-08-29T07:07:02Z	@AbdulRokhman-s4w	Saya baru jp 13 jt akun di blok sial protogel	0
2024-08-28T12:52:11Z	@NopanSavutra	Saya main di toko56 jecpot 30jt udh di WD akun nya kena bened wd nya kagak masuk masuk	0
2024-08-28T11:12:34Z	@bocilcoc1th718	Jangan main d situs paris77	0
2024-08-28T06:48:46Z	@Ellio_625-dd	Aku menang 30 juta bang main aku main di situs gacor lagi menang 50 juta bang	0
2024-08-27T17:40:34Z	@Threesnoize	Iya bener per 1 gw maen modal 5 rb mau wd 500 rb gk naek&quot; akhr ny gw wd 400 rb bnr di bayar cuma link ny gk bisa di masukin lagi kena positif link..trs gw minta link lagi di kasih cuma gk di kasih menang depo 25 rb...udahan langsung 😂😂	0
2024-08-27T14:05:27Z	@Anissapurta	Pake pla apa bos	0
2024-08-27T02:40:25Z	@VaroAbang	Bntu viralin situs rekan88 pnya sya gk di byar kk	0
2024-08-26T23:52:13Z	@nurhasanahdompu2386	Padahal baru jutaan blm ratusan jt boss gimana sih jadi bandar	0
2024-08-26T15:26:56Z	@SigitYulianto-zg8wq	Kalah karna bandot nya anak ajing tdk mau bayar, SIMANTOTO, Bw Togel, Drama togel, bandar miskin menipu hnya untuk makan	0
2024-08-24T19:29:37Z	@andreetv2038	ayo kita depo guys harus percaya diri kita lh 10% itu	0
2024-08-24T18:07:57Z	@immanueltarigan9678	Gw menang 7jt minggu lalu<br>1 minggu setelah menang yang 7jt habis + hutang 5jt 🗿	0
2024-08-24T02:11:45Z	@AgusBru-ck6wu	OH  YA	0
2024-08-23T11:51:20Z	@suryaanekabaresino	Ini aparat yang bertanggung jawab atas perjudian online diindo yang meresahkan masyarakat indo karna tanggung jawab laki sebagai suami tidak tersalurkan secara normal gara gara aparat tidak tegas memburu, nangkap, mencegah, bandar, ognum yang mengadakan judi online diindo,,, malah terjerat dan masuk terpengaruh pada perjudian dan narkoba demi memperkaya diri... Judi penyebab laki laki tidak normal dalam bertanggung jawab atas istri dan anaknya,,,... Mengapa brimob menghalalkan, dan tidak mencegah, tidak menindak tegas, malah masuk kedalamnya...   Anda rela bangsamu sendiri miskin sedangkan anda kaya sendiri bersama orang orang penjajah tiongkok, dan china	0
2024-08-23T11:51:13Z	@balegutbribilbribil	Orang yg suka judi menjelaskan tentang tutorial mempersulit hidup sendiri🤣🤣🤣. Uang judi najis tiada berkah	0
2024-08-21T13:19:56Z	@RolanPutra-yn7gl	Mana ada situs itu yang setabel	0
2024-08-21T06:06:57Z	@doniasia9476	Rata2 pnjudi online pnguna sabu yakin dan pasti 😂	0
2024-08-20T12:51:42Z	@balegutbribilbribil	Judi haram	0
2024-08-17T16:28:49Z	@natanpastelcdm3706	klau mau judi online hilang cari ajah tu admin slotnyaa sampe dapat.. terus singkirkan dari bumi.	0
2024-08-16T22:40:56Z	@Iskandar-j9t	Oyoh 4d	0
2024-08-16T22:40:46Z	@Iskandar-j9t	Bohong<br> Oyoh ini saya delapan kli deposit ngak ada menang sedikitpun	0
2024-08-16T20:15:37Z	@Ranggalawe-dp2zs	Admin ya bang lucu	0
2024-08-16T05:57:12Z	@namakosong776	Betol bos aku puluhan juta gk pernah menang,menang sedikit kalah lagi	0
2024-08-14T13:22:05Z	@anakagunggederismaputra145	Kalo main judi online jangan di situs ZONABET sudah banyak korban menang tapi gak di tf uangnya…	0
2024-08-14T11:02:56Z	@arabianfootballconfederation	satgas judi online fungsinya apa , kok ada satgas , malah merajarela iya , di fb , youtube malah makin banyak yg promo , udh kyk dilegalin sama satgas 😅	0
2024-08-14T00:33:21Z	@aminnurakbar-uq2kg	Ini rangkuman saya ,,, bagi pemain lama ,anda itu udah berstatus KORBAN oleh pihak judol. Main balas dendam main emosi itu yg mereka cari ,seminggu dua minggu libur nggk ngaruh bro masih mancing2 aja dia ,, dia tau kapasitas manusia pendendam ,ilmunya udah mereka pelajari puluhan tahun, jadi logika aja pakai bro ,, lu main balas dendam atau berulang pasti kena sikat luh. Cara berhenti ,,, tanamkan mind set dari kenyataannya kalau lu main berkali2 terdendam pasti akan kalah cuma dipancing2 aja , libur sminggu ga cukup bro,, coba lah beralih sebulan kasih mereka makan 100 ribu sebulan ,,, kalau dua bulan masih rungkat juga dibuat, berhenti lah anda , anda pun akan menyadari bahwa anda sangat bodoh selama ini	0
2024-08-13T09:56:36Z	@mainananak2548	Tgl 13 Agustus 2023 saya berhenti judi bola ,slot، togel dan lainyaaa<br>Ssmoga bisaaa	2
2024-09-05T18:58:00Z	@manz-87	Kalau togel gmna ya cara kerja nya,kan beda sama slot	0
2024-08-13T03:10:29Z	@FadilHardian-fj6xq	😊 saya pemain judi online , saya paham judol itu merugikan dan saya sadar . tapi judol memberikan saya harapan . dan saya benar2 sadar akan harapan itu palsu <br><br>jika ada sedikit harapan yg lebih baik dari judol pasti akan saya lakukan. untuk sementara pemberi harapan yg terbaik untuk saya saat ini adalah judol	1
2024-09-11T18:45:15Z	@udangpaleozoik	addictive disorder, kalo bahasa sini sebutannya goblog	0
2024-08-12T18:47:44Z	@heriirfanbutarbutar915	Merusak generasi	0
2024-08-12T18:47:32Z	@heriirfanbutarbutar915	Tolong di tutup judi online nya pak	0
2024-08-11T06:48:40Z	@ronyariestianto1356	10000% di jamin kalah,  bila mau menang stop judi.....	0
2024-08-11T05:22:28Z	@warman123-ek7yd	menang 2jt aja d blok	0
2024-08-11T04:06:18Z	@bonia6792	Bos mau tanyak knapa slot boss 777 uang nya gak bisa d tarik..tlg kasu jwb nya	0
2024-08-10T14:33:12Z	@anjar8609	Di hapus dari indonesia saja bos	0
2024-08-10T08:02:07Z	@EvalineEka	gue main d situs wow129 menang 2,6 jt eh pas wd gak d tf gue d blokir hati2 dgn situs wow129	0
2024-08-09T23:50:41Z	@hpoppo7265	Lebih baik bwt makan anak istri..barokah pasti	1
2024-08-09T23:19:32Z	@SriAtun-w6x	Mundur hancur<br>Berhenti rugi<br>Menyerah mengaku kalah<br>Tabung hijau gassss polll	0
2024-08-09T21:10:50Z	@Porowe	Saya sdh hancur gara2 judi slot	1
2024-08-11T03:39:10Z	@BagusPerwira	Lah kenapa masih di terusin	0
2024-08-08T14:51:07Z	@Vinsensiustai	Mau nanya apakah casino rolet juga setingan?	0
2024-08-07T15:18:08Z	@TehGelas-r8v	mcm saya modal 5 jt JD 63 jt aja tau stop , harus ada target , udh dapat kemenangan langsung stop , nanti di tilep lgi duitnya , saya salah satu mantan member kaget77 dan sekarang sudah berhenti bermain. tergantung orgnya , klo ada yg bisa tahan dan tdk ketagihan , dia selamat. saya salah satunya 🙏🏻	176
2024-08-07T23:51:17Z	@noel8415	PODOL!	3
2024-08-08T16:52:13Z	@ahmadmebiuz8357	Halah bilang aj promo	14
2024-08-08T16:52:34Z	@ahmadmebiuz8357	Gua menang 5jt akun langsung diblokir	14
2024-08-09T06:02:01Z	@NataSataki-r8o	@@ahmadmebiuz8357 salah pilih situs berarti , karna wd 5 juta itu receh bang , ga ada apa - apa bagi bandar	0
2024-08-09T06:02:48Z	@NataSataki-r8o	@@ahmadmebiuz8357 ling nya ga betul itu bg , padhaal 5 jt itu receh utk bndar	0
2024-08-07T14:01:13Z	@pondradwi7818	BLOkir ae bos slot iki	0
2024-08-07T13:44:22Z	@TuanTakur-l6g	Betul bos ku kalo dikasi kalah terus mana ada orang yg mau main terus	0
2024-08-07T02:22:43Z	@aminnurakbar-uq2kg	DEFINISI PASTI DAN AKURAT, SEMAKIN LAMA ANDA MAIN SEMAKIN MUNDUR/BANGKRUT.  BANYAK YG ALAMI TERMASUK SAYA . SETENGAN 1000PERSEN	0
2024-08-06T13:30:07Z	@MasaichiKuemba	Saya sudah 2 bulan full kalah uang saya habis sekitaran 5-6 juta,tiap hari saya depo kalah mulu,kasiang lihat istri anak,kadang saya pnjam uang ke teman,gadai barang hp,saya sayang keluarga saya,kalau saya lanjutkan bermain pasti keluarga kecil saya hancur, mudah-mudahan orang2 bisa lihat komentar saya ini agar berhenti lah bermain judi online,sebelum keluarga mu hancur dan mental mu hancur 🙏🙏	1
2024-08-06T20:03:23Z	@khairinurrizki7239	Terimakasih banyak bang Motivasi nya dan Nasehat nya. 🙏🏻🙏🏻🙏🏻	0
2024-08-06T09:34:02Z	@harisoppo4431	Hook	0
2024-08-05T21:44:03Z	@kimshofi-wj5pi	Saya termasuk yang 10% itu 😂	0
2024-08-03T16:51:32Z	@Sitizubaidah-m5w	Ga bisa buat orng sadar bos.. Terkecuali ttp aja itu.. Jaringannya rebes	0
2024-08-03T14:03:31Z	@ekosuwardi639	Yg menang bandarnya karena bandar gk pernah kalah karena bandar yg ngatur😂😂😂😂 yg main judu itu oon😅😅	0
2024-08-03T13:30:51Z	@MarkusLiaone-ef6sb	Kalau WD nya, nggak diproses gimana solusinya	1
2024-08-03T13:30:08Z	@MarkusLiaone-ef6sb	Selamat malam boss WD nya belum diproses	1
2024-08-03T08:56:08Z	@Survivers_Pro	Kaya dong si tiktok	0
2024-08-03T07:08:29Z	@ranistoe1138	Aku pernah laporin banyak situs, tapi tetep aja masih ada. Dan kayaknya ga di blokir situsnya	0
2024-08-03T06:02:25Z	@antowen2055	Selama manusia rela mati demi wanita dan uang, maka judi online tidak akan pernah bisa di musnahkan, kalian tau kanapa ? karena judi online bisa mendatangkan wanita yang sangat cantik dan juga uang yang berlimpahhan banyak nya,dan judi online itu manis nya bisa ngalahin gula,may be your all is already know it	0
2024-08-03T03:30:44Z	@mazono3724	Kemaren waktu pilpres juga pakai algoritma...di design kubu 02 : 58% kubu 01 : 26% dan kubu 03 : 16% inilah licik nya team kubu 02 ...plus dgn bumbu2  tebar bansos dan menggerakkan aparat ...dan itu bisa di cek dgn akal dan logika ... sadis	0
2024-08-01T23:03:25Z	@SarinaHuang-uu4lk	Kapan ya kira2 judi online akan di hapuskan oleh pemerintah agar sodara2 kami yg sdh kecanduan judi online akan sadar, klu di fikir2 sih jln satu2nya biar semua situs dan aplikasi judi online di blokir permanen punahkan total yang namanya judi online	0
